StationUID,StationID,AuthorityID,BikesCapacity,ServiceType,SrcUpdateTime,UpdateTime,sna,StationName_En,longitude,latitude,GeoHash,StationAddress_Zh_tw,StationAddress_En
TPE500104105,500104105,TPE,20,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德後港街口,YouBike2.0_Chengde Rd & Hougang St. Intersection,121.52309,25.08238,wsqqtq47m,承德路四段/後港街口,"Sec. 4, Chengde Rd & Hougang St. Intersection"
TPE500104106,500104106,TPE,15,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中山北路五段698巷口,"YouBike2.0_Ln. 698, Sec. 5, Zhongshan N. Rd.",121.52757,25.09765,wsqqv2vsm,中山北路五段692號前,"No. 692, Sec. 5, Zhongshan N. Rd."
TPE500104107,500104107,TPE,38,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運士林站(1號出口),YouBike2.0_MRT Shilin Sta. (Exit 1),121.52552,25.09561,wsqqv2s0t,中正路236巷/中正路口,"Ln. 236, Zhongzheng Rd. & Zhongzheng Rd. Intersection"
TPE500104108,500104108,TPE,62,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運芝山站(2號出口)_1,YouBike2.0_MRT Zhishan Sta. (Exit 2)_1,121.52263,25.10336,wsqqv3fjd,福華路/福華路162巷(東南側),"Fuhua Rd. & Ln. 162, Fuhua Rd. Intersection (Southeast)"
TPE500104109,500104109,TPE,23,2,2025-05-27T10:10:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_銘傳大學(中山北路五段280巷口),"YouBike2.0_MCU (Ln. 280, Sec. 5, Zhongshan N. Rd.)",121.52711,25.08762,wsqqtrj3f,中山北路五段280巷口,"Ln. 280, Sec. 5, Zhongshan N. Rd."
TPE500104110,500104110,TPE,12,2,2025-05-27T10:30:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_海光公園南側,YouBike2.0_Haiguang Park (South),121.5084,25.08036,wsqqsvxxw,葫蘆街79號對側公園,"No. 79, Hulu St. (Opposite)"
TPE500104111,500104111,TPE,15,2,2025-05-27T10:22:18+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_士商路40巷口,"YouBike2.0_Ln. 40, Shishang Rd.",121.52054,25.09013,wsqqtr889,士商路40巷2號旁,"No. 2, Ln. 40, Shishang Rd."
TPE500104112,500104112,TPE,32,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_劍潭郵局,YouBike2.0_Shihlin Jiantan Post Office,121.52431,25.08182,wsqqtq521,基河路/承德路四段77巷口(捷運橋下),"Jihe Rd. & Ln. 77, Sec. 4, Chengde Rd. Intersection (Under Bridge)"
TPE500104113,500104113,TPE,16,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_士東路91巷口,"YouBike2.0_Ln. 91, Shidong Rd.",121.52914,25.11247,wsqqv7wfd,士東路91巷3號旁,"No. 3, Ln. 91, Shidong Rd."
TPE500104114,500104114,TPE,22,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_美崙公園,YouBike2.0_Meilun Park,121.51931,25.09677,wsqqv0xxm,美崙街118號斜對面人行道,"No. 118, Meilun St. (Opposite)"
TPE500104115,500104115,TPE,17,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北市立大學(忠誠路二段207巷),"YouBike2.0_University of Taipei (Ln. 270, Sec. 2, Zhongcheng Rd.)",121.53743,25.11642,wsqqvskcg,忠誠路二段207巷/士東路299巷口,"Ln. 270, Sec. 2, Zhongcheng Rd. & Ln. 299, Shidong Rd. Intersection"
TPE500104116,500104116,TPE,14,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_天母東路8巷/忠誠路二段154巷口,"YouBike2.0_Ln. 8, Tianmu E. Rd. & Ln. 154, Sec. 2, Zhongcheng Rd. Intersection",121.53113,25.11579,wsqqvs0q0,天母東路8巷57號對側,"No. 57, Ln. 8, Tianmu E. Rd. (Opposite)"
TPE500104117,500104117,TPE,25,2,2025-05-27T10:11:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_美崙公園(東北側),YouBike2.0_Meilun Park (Northeast),121.51835,25.09886,wsqqv1ngq,文林路587巷115號對側,"No. 115, Ln. 587, Wenlin Rd. (Opposite)"
TPE500104118,500104118,TPE,14,2,2025-05-27T10:33:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福安河濱公園,YouBike2.0_Fuan Riverside Park,121.49358,25.09646,wsqqu8svm,延平北路七段145巷45號斜對面,"No. 45, Ln. 145, Sec. 7, Yanping N. Rd. (Opposite)"
TPE500104119,500104119,TPE,13,2,2025-05-27T10:38:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠誠忠義街口(北側),YouBike2.0_Zhongcheng Rd. & Zhongyi St. Intersection (North),121.52922,25.10566,wsqqv6qgh,忠誠路一段125號前,"No. 125, Sec. 1, Zhongcheng Rd."
TPE500104120,500104120,TPE,14,2,2025-05-27T10:32:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠誠忠義街口(南側),YouBike2.0_Zhongcheng Rd. & Zhongyi St. Intersection (South),121.52869,25.10519,wsqqv6q2r,忠誠路一段109號前,"No. 109, Sec. 1, Zhongcheng Rd."
TPE500104121,500104121,TPE,15,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_士林國小,YouBike2.0_Shilin Elementary School,121.52472,25.09204,wsqqtrgee,福德路與福德路48巷口,"Fude Rd. & Ln. 48, Fude Rd. Intersection"
TPE500104122,500104122,TPE,15,2,2025-05-27T09:35:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_雙溪濕地公園,YouBike2.0_ShuangXi Park,121.51321,25.09762,wsqqv0ghp,承德路五段與承德路五段150巷口西南側,"Sec. 5, Chengde Rd. & No. 150, Sec. 5, Chengde Rd. Intersection (Southwest)"
TPE500104123,500104123,TPE,30,2,2025-05-27T10:09:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_劍潭海外青年活動中心(志清大樓),YouBike2.0_Chientan Youth Activity Center (Chin Ching Building),121.52357,25.07793,wsqqtm6c8,中山北路四段16號(志清大樓旁),"No. 16, Sec. 4, ZhongShan N. Rd. (Chin Ching Building)"
TPE500104124,500104124,TPE,15,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_天和一號公園,YouBike2.0_No.1 TianHe Park,121.53466,25.11836,wsqqvsdv4,天母東路69巷/天母東路,"Ln. 69, TianMu E. Rd. & TianMu E. Rd. Intersection"
TPE500104125,500104125,TPE,15,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠誠路二段178巷口,"YouBike2.0_Ln. 178, Sec. 2, ZhongCheng Rd.",121.53295,25.11633,wsqqvs394,忠誠路二段178巷13號對面,"No. 13, Ln. 178, Sec. 2, ZhongCheng Rd. (Opposite)"
TPE500104126,500104126,TPE,14,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_克強磺溪街口,YouBike2.0_KeGiang Rd. & HuangXi St. Intersection,121.52319,25.10893,wsqqv6fqp,克強路與磺溪街口西南側,KeQiang Rd. & HuangXi St. Intersection (Southwest)
TPE500104128,500104128,TPE,15,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_蘭雅公園(西側),YouBike2.0_LanYa Park  (West),121.52859,25.10985,wsqqv7n7m,德行東路109巷75號東側,"No. 75, Ln. 109, DeXing E. Rd. (East)"
TPE500104129,500104129,TPE,18,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福林路100巷77弄口,"YouBike2.0_Aly. 77, Ln. 100, FuLin Rd.",121.53285,25.09441,wsqqv8398,福林路100巷/福林路100巷77弄,"Ln. 100, FuLin Rd. & Aly. 77, Ln. 100, FuLin Rd. Intersection"
TPE500104130,500104130,TPE,15,2,2025-05-27T10:19:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福林路100巷11弄口,"YouBike2.0_Aly. 11, Ln. 100, FuLin Rd.",121.53262,25.09601,wsqqv896g,福林路100巷11弄/福林路100巷77弄,"Aly. 11, Ln. 100, FuLin Rd. & Aly. 77, Ln. 100, FuLin Rd. Intersection"
TPE500104131,500104131,TPE,15,2,2025-05-27T08:57:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_重慶北路四段190巷口(通河西街側),"YouBike2.0_Ln. 190, Sec. 4, ChongQing N. Rd. (TongHe W. St.)",121.51253,25.0848,wsqqtnd9x,通河西街一段92號對側,"No. 92, Sec. 1, TongHe W. St."
TPE500104132,500104132,TPE,25,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_承德區民活動中心,YouBike2.0_ChengDe Community Activity Center,121.52157,25.07892,wsqqtm3r3,承德路四段5-1號(前),"No. 5-1, Sec. 4, ChengDe Rd."
TPE500104133,500104133,TPE,18,2,2025-05-27T10:29:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_福林路255巷口,"YouBike2.0_Ln. 255, FuLin Rd.",121.53528,25.09854,wsqqv9539,福林路255巷口,福林路259號(前)
TPE500104134,500104134,TPE,27,2,2025-05-27T10:32:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中山北路五段378巷口,"YouBike2.0_Ln. 378, Sec. 5, ZhongShan N. Rd.",121.52765,25.09064,wsqqtrtex,中山北路五段380號(前),"No. 380, Sec. 5, ZhongShan N. Rd."
TPE500104135,500104135,TPE,21,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中山北路六段405巷,"YouBike2.0_Ln. 405, Sec. 6, ZhongShan N. Rd.",121.52693,25.11576,wsqqvkjjy,中山北路六段405巷60-3號(前),"No. 60-3, Ln. 405, Sec. 6, ZhongShan N. Rd."
TPE500104136,500104136,TPE,22,2,2025-05-27T08:40:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_圓山育樂中心,YouBike2.0_YSSC YuanShan Sport Club,121.52548,25.08248,wsqqtqhhh,中山北路五段6號(前),"No. 6, Sec. 5, ZhongShan N. Rd."
TPE500104137,500104137,TPE,25,2,2025-05-27T10:00:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_至善公園,YouBike2.0_ZhiShan Park,121.53749,25.09862,wsqqv9hfh,至善路/福林路254巷(北側),"Zhishan Rd. & Ln. 254, FuLin Rd. Intersection (North)"
TPE500104138,500104138,TPE,15,2,2025-05-26T21:56:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_社子島抽水站,YouBike2.0_Shezidao Pumping Station,121.49552,25.10844,wsqqudy76,延平北路七段106巷353號前,"No. 353, Ln. 106, Sec. 7, YanPing N. Rd."
TPE500104139,500104139,TPE,10,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_中山北路六段427巷口,"YouBike2.0_Ln. 427, Sec. 6, ZhongShan N. Rd.",121.52698,25.11383,wsqqv7v4x,中山北路六段423號(前),"No. 423, Sec. 6, ZhongShan N. Rd. Intersection"
TPE500104140,500104140,TPE,24,2,2025-05-27T10:40:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_士林分局,YouBike2.0_Shilin Precinct,121.52687,25.09033,wsqqtrt1v,文林路235號(旁),"No. 235, WenLin Rd."
TPE500105001,500105001,TPE,40,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_台北花木批發市場,YouBike2.0_Taipei Pot Plant Market,121.54074,25.00402,wsqqjxz6b,萬盛街/興隆路一段(西北側),"Wancheng St. & Sec. 1, Xinrong Rd. (Northwest)"
TPE500105002,500105002,TPE,22,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運萬隆站(4號出口),YouBike2.0_MRT Wanlong Sta. (Exit 4),121.53861,25.0027,wsqqjxteq,羅斯福路5段210號(前),"No. 210, Sec. 5, Roosevelt Rd."
TPE500105003,500105003,TPE,34,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運萬隆站(1號出口),YouBike2.0_MRT Wanlong Sta. (Exit 1),121.53916,25.00115,wsqqjxq47,羅斯福路五段250號(前),"No. 250, Sec. 5, Roosevelt Rd."
TPE500105004,500105004,TPE,35,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_萬和二號公園,YouBike2.0_Wanhe 2nd Park,121.5364,25.00154,wsqqjxkhe,萬隆街255號(對面),"No. 255, Wanlong St."
TPE500105005,500105005,TPE,18,2,2025-05-27T10:46:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運萬隆站(2號出口),YouBike2.0_MRT Wanlong Sta. (Exit 2),121.53983,25.00144,wsqqjxqeg,興隆路一段70巷/羅斯福路5段211巷26弄口,"Ln. 70, Sec. 1, Xinrong Rd. & Aly. 26, Ln. 211, Sec. 5, Roosevelt Rd."
TPE500105006,500105006,TPE,16,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景仁公園,YouBike2.0_Jingren Park,121.54043,24.99621,wsqqjwrj3,羅斯福路六段142巷1號(旁),"No. 1, Ln. 142, Sec. 6, Roosevelt Rd."
TPE500105007,500105007,TPE,63,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運景美站(2號出口),YouBike2.0_MRT Jingmei Sta. (Exit 2),121.54124,24.99366,wsqqjtzws,景文街1號(對面),"No. 1, Jingwen St. (Opposite)"
TPE500105008,500105008,TPE,50,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_羅斯福景隆街口,YouBike2.0_Roosevelt Jinglong St. Intersection,121.5403,24.99898,wsqqjwyvw,羅斯福路六段/景隆街口(東南側),"Sec. 6, Roosevelt Rd. & Jinglong St. Intersection (Southeast)"
TPE500105009,500105009,TPE,28,2,2025-05-27T10:24:18+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景福街/羅斯福路6段142巷口,"YouBike2.0_Jingfu St & Ln. 142, Sec. 6, Roosevelt Rd Intersection",121.53686287812,24.9983362129591,wsqqjwu3y,景福街/羅斯福路6段142巷口,"Jingfu St & Ln. 142, Sec. 6, Roosevelt Rd Intersection."
TPE500105010,500105010,TPE,30,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興旺公園,YouBike2.0_Xingwang Park,121.55012,25.00587,wsqqmbnjg,福興路106巷28弄96號(對面),"No. 96, Aly. 28, Ln. 106, Fuxing Rd. (Opposite)"
TPE500105011,500105011,TPE,25,2,2025-05-27T10:45:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興福國中,YouBike2.0_Xing Fu Junior High School,121.54916,25.00465,wsqqjzvqs,福興路95巷/福興路63巷4弄口,"Ln. 95, Fuxing Rd & Aly. 28, Ln. 63, Fuxing Rd. (Opposite)"
TPE500105012,500105012,TPE,32,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興隆路2段203巷,"YouBike2.0_Ln. 203, Sec. 2, Xinglong Rd",121.54709,25.00346,wsqqjzezs,興隆路2段203巷108號(對面),"No. 108, Ln. 203, Sec. 2, Xinglong Rd (Opposite)"
TPE500105013,500105013,TPE,26,2,2025-05-27T10:43:15+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景美運動公園,YouBike2.0_Jingmei Sports Park,121.54454,25.00219,wsqqjzd03,景豐街79號(旁公園),"No. 79, Jingfeng St. (Side)"
TPE500105014,500105014,TPE,18,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景美醫院,YouBike2.0_Jing Mei Hospital,121.54008,24.99136,wsqqjtwc1,羅斯福路六段280號(前),"No. 280, Sec. 6, Roosevelt Rd."
TPE500105015,500105015,TPE,14,2,2025-05-27T10:41:15+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_師範大學公館校區,YouBike2.0_National Taiwan Normal University Gongguan Campus,121.53731,25.00792,wsqqm8sc8,汀州路四段77號(旁),"No. 77, Sec. 4, Tingzhou Rd."
TPE500105016,500105016,TPE,29,2,2025-05-27T10:44:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景華街128巷口,"YouBike2.0_Ln 128, Jinghua St.",121.54725,24.99543,wsqqjyk0b,景華街124號(旁汽車格),"No. 124, Jinghua St."
TPE500105017,500105017,TPE,22,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_仙跡岩登山口(景興路),YouBike2.0_Xianjiyan Trailhead (Jingxing Rd.),121.5436,24.99118,wsqqjv925,景興街239號(前),"No. 239, Jingxing Rd."
TPE500105018,500105018,TPE,62,2,2025-05-27T10:34:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_國立政治大學,YouBike2.0_National Chengchi University,121.57726,24.98737,wsqqnsccg,指南路二段153號(對面),"No. 153, Sec. 2, Zhinan Rd. (Opposite)"
TPE500105019,500105019,TPE,57,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運動物園站,YouBike2.0_MRT Taipei Zoo Sta.,121.57985,24.99873,wsqqnwgsp,新光路二段30號(對面),"No. 30, Sec. 2, Xinguang Rd. (Opposite)"
TPE500105020,500105020,TPE,31,2,2025-05-27T10:48:04+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運木柵站,YouBike2.0_MRT Muzha Sta.,121.57455,24.99798,wsqqnqxzu,木柵路四段82巷18號前(捷運橋樑下),"No. 18, Ln. 82, Sec. 4, Muzha Rd. (Under The MRT Bridge)"
TPE500105021,500105021,TPE,48,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運萬芳社區站,YouBike2.0_MRT Wanfang Community Sta.,121.56769,24.99886,wsqqnqfuu,萬芳路60號(西側廣場),"No. 60, Wanfang Rd. (West)"
TPE500105022,500105022,TPE,36,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_文山運動中心,YouBike2.0_Wen Shan Sports Center,121.5596,24.99676,wsqqnnsbx,興隆路三段/興隆路三段192巷8弄,"Sec. 3, Xinglong Rd./Aly. 8, Ln. 192, Sec. 3, Xinglong Rd."
TPE500105023,500105023,TPE,42,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運辛亥站,YouBike2.0_MRT Xinhai Sta.,121.55684,25.00467,wsqqnpfyz,辛亥路四段114號(旁人行道),"No. 114, Sec. 4, Xinhai Rd."
TPE500105024,500105024,TPE,25,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興豐公園,YouBike2.0_Xingfeng Park,121.54761,24.99982,wsqqjzh68,興隆路二段123巷/興隆路二段(西北側),"Ln. 123, Sec. 2, Xinglong Rd./Sec. 2, Xinglong Rd. (Northwest)"
TPE500105025,500105025,TPE,33,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_木柵光輝路口,YouBike2.0_Muzha Rd. & Guanghui Rd. Intersection,121.55528,24.98816,wsqqnhcye,木柵路一段290號(旁),"No. 290, Sec. 1, Muzha Rd."
TPE500105026,500105026,TPE,39,2,2025-05-27T10:37:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_考試院,YouBike2.0_Examination Yuan,121.54984,24.98747,wsqqjuvfs,試院路(雙號)/木柵路一段(東北側),"Shiyuan Rd.(Double number)/ Sec. 1, Muzha Rd. (Northeast)"
TPE500105027,500105027,TPE,39,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_和興路26巷口,"YouBike2.0_No. 26, Hexing St. Intersection",121.54532,24.98573,wsqqjud87,和興路44巷 / 和興路26巷口,"No. 44, Hexing St./No. 26, Hexing St. Intersection"
TPE500105028,500105028,TPE,30,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_世新大學,YouBike2.0_Shih Hsin University,121.54336,24.98859,wsqqjv11j,木柵路一段17巷1號(西側),"No. 1, Ln. 17, Sec. 1, Muzha Rd. (West)"
TPE500105029,500105029,TPE,28,2,2025-05-27T10:43:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_一壽橋,YouBike2.0_Yishou Bridge,121.55548,24.97837,wsqqn51vx,樟新街64號前方,"No. 64, Zhangxin St."
TPE500105030,500105030,TPE,25,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_臺北市立景美女中,YouBike2.0_Jingmei Girls High School,121.55624,24.98058,wsqqn5dd3,木新路三段/一壽街(西北側),"Sec. 3, Muxin Rd./Yishou St. (Northwest)"
TPE500105031,500105031,TPE,29,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_永安藝文館_表演36房,YouBike2.0_Performing Arts School 36,121.56907,24.98414,wsqqnk5zh,木新路二段156號前人行道(永安市場),"No. 156, Sec. 2, Muxin Rd. (Yongan Market)"
TPE500105032,500105032,TPE,31,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_忠順區民活動中心,YouBike2.0_Zhongshun Community Center,121.56332,24.98471,wsqqnhrdq,忠順街二段22號前方人行道(忠順區民活動中心),"No. 22, Sec. 2, Zhongshun St."
TPE500105033,500105033,TPE,36,2,2025-05-27T10:42:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_景文中學,YouBike2.0_Jingwen Bilingual High School,121.56745,24.98574,wsqqnkd8q,保儀路/木柵路三段102巷口(西南側),"Baoyi Rd./Ln. 102, Sec. 3, Muxin Rd. Intersection (Southwest)"
TPE500105034,500105034,TPE,20,2,2025-05-27T10:32:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_老泉街籃球場,YouBike2.0_Laoquan St. Basketball Court,121.5583,24.97619,wsqqn4u0c,老泉街26巷老泉街口(籃球場前),"Ln. 26, Laoquan St. Intersection"
TPE500105035,500105035,TPE,27,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_文山行政中心,YouBike2.0_Wenshan District Admin. Center,121.56959,24.98959,wsqqnmhqb,木柵路三段220號(前),"No. 220, Sec. 3, Muzha Rd."
TPE500105036,500105036,TPE,38,2,2025-05-27T10:26:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_木柵公園,YouBike2.0_Muzha Park,121.56059,24.98718,wsqqnhv8z,興隆路四段50號(前),"No. 50, Sec. 4, Xinglong Rd."
TPE500105037,500105037,TPE,27,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興隆公共住宅D2區,YouBike2.0_Xinglong Public Housing (D2),121.56356,24.98814,wsqqnhzyk,興隆路四段105巷49號(旁),"No. 49, Ln. 105, Sec. 4, Xinglong Rd."
TPE500105038,500105038,TPE,24,2,2025-05-27T10:36:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_木新路3段95巷口,"YouBike2.0_Ln. 95, Sec. 3, Muxin Rd. Intersection",121.56313,24.98088,wsqqn5xs4,木新路三段95巷30號(對面),"No. 30, Ln. 95, Sec. 3, Muxin Rd. (Opposite)"
TPE500105039,500105039,TPE,15,2,2025-05-27T10:44:01+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_樟腳里公園,YouBike2.0_Zhangjiaoli Park,121.56567,24.98181,wsqqn7c3t,木新路二段299巷15號(旁),"No. 15, Ln. 299, Sec. 2, Muxin Rd. (Opposite)"
TPE500105040,500105040,TPE,13,2,2025-05-27T10:39:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_實踐國中,YouBike2.0_Shijian Junior High School,121.55404,24.98301,wsqqnh0bw,忠順街一段2號(旁),"No. 2, Sec. 1, Zhongshun St."
TPE500105041,500105041,TPE,13,2,2025-05-27T09:29:16+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_指南路3段2巷,"YouBike2.0_Ln. 2, Sec. 3, Zhinan Rd.",121.57959,24.98537,wsqqns7w3,指南路三段4號(旁),"No. 4, Sec. 3, Zhinan Rd."
TPE500105042,500105042,TPE,21,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_萊茵公園,YouBike2.0_Laiyin Park,121.56514,24.98642,wsqqnk9h3,忠順街二段87巷25弄29號,"No. 29, Aly. 25, Ln. 87, Sec. 2, Zhongshun St."
TPE500105043,500105043,TPE,12,2,2025-05-27T10:32:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_木柵社會住宅,YouBike2.0_Muzha Social Housing,121.56651,24.98935,wsqqnm4j8,久康街24巷46號對側,"No. 46, Ln. 24, Jiukang St. (Opposite)"
TPE500105044,500105044,TPE,20,2,2025-05-27T10:25:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_秀明路一段185巷口,"YouBike2.0_Ln. 185, Sec. 1, Xiuming Rd. Intersection",121.56836,24.99151,wsqqnme6h,秀明路一段與秀明路一段185巷口,"Sec. 1, Xiuming Rd. & Ln. 185, Sec. 1, Xiuming Rd. Intersection"
TPE500105045,500105045,TPE,22,2,2025-05-27T09:05:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_秀明路一段129巷口,"YouBike2.0_Ln. 129, Sec. 1, Xiuming Rd. Intersection",121.56703,24.99111,wsqqnm6rv,秀明路一段129巷與秀明路一段路口,"Ln. 129, Sec. 1, Xiuming Rd. & Sec. 1, Xiuming Rd. Intersection"
TPE500105046,500105046,TPE,13,2,2025-05-27T10:31:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_恆光橋(老泉街),YouBike2.0_Hengguang Bridge (Laoquan St.),121.56753,24.97989,wsqqn76y2,老泉街/恆光街口,Laoquan St. & Hengguang St. Intersection
TPE500105047,500105047,TPE,14,2,2025-05-27T10:47:03+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_萬有3號公園,YouBike2.0_Wan You NO.3 Park,121.5433,24.99889,wsqqjycjh,景隆街105號(對面),"No. 105, Jinglong St. (Opposite)"
TPE500105048,500105048,TPE,20,2,2025-05-27T10:44:14+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_捷運萬芳醫院站(興隆路三段115巷),"YouBike2.0_MRT Wanfang Hospital Sta. (Ln. 115, Sec. 3, Xinglong Rd.)",121.55848,24.99939,wsqqnph0j,興隆路三段115巷2號,"No. 2, Ln. 115, Sec. 3, Xinglong Rd."
TPE500105049,500105049,TPE,24,2,2025-05-27T10:46:02+08:00,2025-05-27T10:48:31+08:00,YouBike2.0_興得閱覽室,YouBike2.0_Xingde Reading Room,121.55498,24.99579,wsqqnn3eh,興隆路三段304巷145號,"No. 145, Ln. 304, Sec. 3, Xinglong Rd."
